ticker,grade,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason,components
AVGO,A-,2025-09-03,301.1966507762421,2025-09-05,333.6787414550781,0.3804174388321119,12.356753743955212,10.78434657062865,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.508705321680615, 'earnings': 0, 'social': 5.041444139851633}"
AVGO,A,2025-09-12,361.5974031029108,2025-09-12,358.5683898925781,0.32370754938355045,-0.9805144433671875,-0.8376755984253033,0,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.989358159741602, 'earnings': 0, 'social': 4.9876514008136414}"
NFLX,A-,2025-09-12,120.30599975585938,2025-09-12,118.84400177001953,0.7783605769250804,-1.1379615957216063,-1.2152328136640906,0,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.614292583370386, 'earnings': 0, 'social': 2.299954573278374}"
TSLA,A-,2025-09-12,370.94000244140625,2025-09-12,395.94000244140625,0.2019549183397892,5.04887295849473,6.739634397869776,0,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.63472505750333, 'earnings': 0, 'social': 2.3160714661036983}"
TSLA,A-,2025-09-16,414.5,2025-09-19,426.07000732421875,0.28380672763758813,3.2836459174294506,2.7913166041541015,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 8.182927753728, 'earnings': 0, 'social': 4.119187304857975}"
ORCL,A-,2025-09-22,308.27870185528633,2025-09-26,282.222900390625,0.3837262096841079,-9.99829393631612,-8.452027761844077,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 8.079947763099181, 'earnings': 0, 'social': 4.605749721775872}"
ORCL,A-,2025-09-23,322.58598672971993,2025-09-26,282.222900390625,0.29336579431363796,-11.841148884818535,-12.512349574847875,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 7.776749935221725, 'earnings': 0, 'social': 5.94306776505989}"
TSLA,A-,2025-10-02,470.5400085449219,2025-10-03,429.8299865722656,0.24211911241584214,-9.856674386448962,-8.651766318138645,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 8.72939899015649, 'earnings': 0, 'social': 5.300228929847309}"
ORCL,A-,2025-10-02,290.526492793065,2025-10-03,284.8912353515625,0.31371109224434557,-1.767842767051831,-1.9396707636974004,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 7.2192174067179105, 'earnings': 0, 'social': 3.557495184225693}"
AVGO,A-,2025-10-09,345.0897008256517,2025-10-10,324.0100402832031,0.32339946839133066,-6.81715101329757,-6.108458320261069,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.499266939429184, 'earnings': 0, 'social': 2.7284047861628933}"
AMD,A-,2025-10-09,236.3000030517578,2025-10-10,214.89999389648438,0.37783097538054433,-8.085586332289541,-9.056288141725542,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.127402856563027, 'earnings': 0, 'social': 0.4219151233404801}"
ORCL,A-,2025-10-14,302.7696591524164,2025-10-17,290.5419921875,0.3587587958096586,-4.386783075894954,-4.038603801697619,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 7.670594226040226, 'earnings': 0, 'social': 3.217805363233179}"
TSLA,A-,2025-10-20,443.8699951171875,2025-10-24,433.7200012207031,0.24273756481691644,-2.463784801339182,-2.286704217031981,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.114509452285459, 'earnings': 0, 'social': 2.5667512998690007}"
ORCL,A,2025-10-21,277.37677882615696,2025-10-24,282.5830078125,0.3107510936308625,1.6178413511987948,1.8769519959008485,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.886617029349127, 'earnings': 0, 'social': 5.481210599259649}"
AAPL,A-,2025-10-21,261.3817895915523,2025-10-24,262.3200378417969,0.2638137492370124,0.24752278861208282,0.3589570075676301,3,FRIDAY_CLOSE,"{'momentum': 20, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.396044421591597, 'earnings': 0, 'social': 4.469656432409308}"
AMD,A,2025-10-27,257.8800048828125,2025-10-31,256.1199951171875,0.41734231247065595,-0.7345265455568747,-0.6824917528696322,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.993571241828889, 'earnings': 0, 'social': 4.629658234675423}"
NVDA,A-,2025-10-29,207.96842303697136,2025-10-31,202.47872924804688,0.41400222593832625,-2.2727454483345406,-2.6396765954938073,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 7.196758959584647, 'earnings': 0, 'social': 3.9354704880411298}"
AMD,A-,2025-11-06,253.47000122070312,2025-11-07,233.5399932861328,0.42223057033787265,-8.415058617051951,-7.862866547752419,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 5.554886705025593, 'earnings': 0, 'social': 5.6710246085559755}"
TSLA,A,2025-11-17,398.739990234375,2025-11-21,391.0899963378906,0.2641816071511433,-2.0209876822696793,-1.918541928033803,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.582278058207091, 'earnings': 0, 'social': 4.037140392459159}"
AVGO,A-,2025-11-17,339.17105383295115,2025-11-21,339.5503234863281,0.24846406027898926,0.0942348780186493,0.11182252998623468,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.095373621261377, 'earnings': 0, 'social': 2.871934660422928}"
NVDA,A-,2025-11-17,185.95964506857126,2025-11-21,178.8700408935547,0.36253808565127804,-2.5702515256358174,-3.812442302953598,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.786415607059142, 'earnings': 0, 'social': 1.1205673000341494}"
ORCL,A-,2025-11-24,196.34098690645942,2025-11-28,201.41757202148438,0.5319336132263018,2.700406263086085,2.585596209437175,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.6904656272264, 'earnings': 0, 'social': 2.5954408819618364}"
AMD,A-,2025-11-24,207.16000366210938,2025-11-28,217.52999877929688,0.4033225284545549,4.182452650725451,5.005790178543149,4,FRIDAY_CLOSE,"{'momentum': 20, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.704489761856225, 'earnings': 0, 'social': 5.347789548694537}"
AMD,A-,2025-11-25,201.47999572753906,2025-11-28,217.52999877929688,0.3317542118062951,5.324656111924544,7.966052904558424,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.142947074109194, 'earnings': 0, 'social': 5.2854451824441835}"
ORCL,A-,2025-12-04,207.31199476152153,2025-12-05,217.00636291503906,0.5155604899642603,4.998033195121419,4.676221539747043,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.483620739738178, 'earnings': 0, 'social': 4.401013905985568}"
TSLA,A-,2025-12-04,449.94000244140625,2025-12-05,455.0,0.1900375570338616,0.9615895746324602,1.124593841653964,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.556345522667465, 'earnings': 0, 'social': 3.609546961719945}"
ADBE,A-,2025-12-08,347.45001220703125,2025-12-12,356.42999267578125,0.3110484799300344,2.7932092746060855,2.5845388266670133,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.33233223178317, 'earnings': 0, 'social': 5.80926821479732}"
NFLX,A,2025-12-11,93.9000015258789,2025-12-12,95.19000244140625,0.9207565187856468,1.1877767522112543,1.3738028696110496,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.924411202637225, 'earnings': 0, 'social': 4.772913344805328}"
ORCL,A-,2025-12-12,195.8522828616473,2025-12-12,189.4691619873047,0.35316019708592733,-2.2542642260061325,-3.2591506114083604,0,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 5.5218807771019796, 'earnings': 5, 'social': 3.5123723844330796}"
NVDA,A-,2025-12-24,187.94000244140625,2025-12-26,190.52999877929688,0.5768816702161791,1.4941214132561311,1.378097426969069,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.074991592730086, 'earnings': 0, 'social': 3.9343398236453044}"
AVGO,A-,2026-01-06,343.6000061035156,2026-01-09,344.9700012207031,0.3164085123989469,0.43347811702311784,0.39871801305345866,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.47818599738556, 'earnings': 0, 'social': 5.294747623713334}"
AMD,A-,2026-01-06,222.7100067138672,2026-01-09,203.1699981689453,0.39052746087394574,-7.630909922503543,-8.77374520940428,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 8.384166807727787, 'earnings': 0, 'social': 4.289283541963037}"
AMD,A-,2026-01-07,212.1300048828125,2026-01-09,203.1699981689453,0.32800404065887206,-2.9389184064790594,-4.223828080717287,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.778686043675352, 'earnings': 0, 'social': 3.730625625869605}"
ORCL,A-,2026-01-12,197.60000610351562,2026-01-16,191.08999633789062,0.5399326591781534,-3.5149668840296533,-3.2945392533108713,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.282594085686013, 'earnings': 0, 'social': 4.383433974885362}"
ORCL,A-,2026-01-13,205.0,2026-01-16,191.08999633789062,0.4163539385330362,-5.791484809728195,-6.785367640053354,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.220863466398143, 'earnings': 0, 'social': 1.4125910210391994}"
AMD,A-,2026-01-22,251.75,2026-01-23,259.67999267578125,0.41640280599936036,3.3020712017496883,3.1499474382447863,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.3946744483283, 'earnings': 0, 'social': 4.560179682537836}"
NFLX,A-,2026-01-22,85.0199966430664,2026-01-23,86.12000274658203,0.9863976527821996,1.0850434385539058,1.2938204504214519,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 8.933822772677667, 'earnings': 0, 'social': 4.354067827292935}"
NFLX,A-,2026-01-26,86.91999816894531,2026-01-30,83.48999786376953,1.2161393415234394,-4.1713583125616704,-3.946157820331442,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.028680419558572, 'earnings': 0, 'social': 5.730280378099763}"
AMD,A-,2026-01-27,252.16000366210938,2026-01-30,236.72999572753906,0.3353643014061667,-5.174673831668782,-6.119133768433114,3,FRIDAY_CLOSE,"{'momentum': 20, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.67852910856795, 'earnings': 0, 'social': 5.869097165711928}"
ORCL,A,2026-02-03,158.25999450683594,2026-02-06,142.82000732421875,0.65612047588608,-10.130491737933765,-9.756089800666755,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.624025067478556, 'earnings': 0, 'social': 5.715583589979553}"
AAPL,A-,2026-02-03,268.9483513556569,2026-02-06,277.8599853515625,0.30887007824707247,2.752537089624639,3.313511293520029,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.283152228876208, 'earnings': 0, 'social': 4.828140237259281}"
GOOGL,A-,2026-02-06,327.17999267578125,2026-02-06,322.8599853515625,0.20311779494404752,-0.8774703618374475,-1.3203763741445087,0,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 0, 'news_sentiment': 11.100605711745903, 'earnings': 5, 'social': 5.7517045023677955}"
AVGO,A-,2026-02-09,330.7699890136719,2026-02-13,325.1700134277344,0.30893533664355677,-1.7300303428373007,-1.6930119938136325,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.87488771887628, 'earnings': 0, 'social': 4.8941985149116585}"
AMZN,A-,2026-02-09,208.97000122070312,2026-02-13,198.7899932861328,0.39120079364731497,-3.98242718333987,-4.871516425852303,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.71022868502783, 'earnings': 0, 'social': 1.5609259760381904}"
NVDA,A-,2026-02-09,184.25999450683594,2026-02-13,182.80999755859375,0.3549299153940291,-0.5146472941612,-0.7869298770593383,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 7.136011818047228, 'earnings': 0, 'social': 4.218145357147858}"
GOOGL,A-,2026-02-23,319.04998779296875,2026-02-27,311.760009765625,0.3163802564034487,-2.3064051174665225,-2.2849015221007343,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.949925052139811, 'earnings': 0, 'social': 4.145550593572176}"
ORCL,A-,2026-02-25,149.16000366210938,2026-02-27,145.39999389648438,0.5413843629133586,-2.0356104915108975,-2.520789536947526,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.353447137158174, 'earnings': 0, 'social': 3.4895227509618305}"
NFLX,A-,2026-02-25,79.43000030517578,2026-02-27,96.23999786376953,0.8133238649830732,13.671972184711493,21.163285275095717,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 7.92856039214193, 'earnings': 0, 'social': 3.4862411690641384}"
ORCL,A,2026-03-03,144.75,2026-03-04,152.3699951171875,0.7102390898694538,5.412018396840932,5.264245331390328,1,END_OF_PERIOD,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.69804829601722, 'earnings': 0, 'social': 5.102628825495226}"
AVGO,A,2026-03-03,313.0,2026-03-04,317.5299987792969,0.2627657719069737,1.190328625979592,1.447283955046925,1,END_OF_PERIOD,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.670336290968555, 'earnings': 0, 'social': 4.001326473817993}"
NVDA,A-,2026-03-03,178.49000549316406,2026-03-04,183.0399932861328,0.3686287593734548,1.677256355286434,2.549155500554348,1,END_OF_PERIOD,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.676884626254555, 'earnings': 0, 'social': 4.279867660572102}"
